"BAGHDAD             ","IRAQ                ","3:4     ","+03:00:00","NORTH","33.16 ","EAST","44.14 ","+1","     1301"
"SENDAI              ","JAPAN               ","23:40   ","+09:00:00","NORTH","38.8  ","EAST","140.55","-1","     1302"
"SANDAKAN            ","MALAYSIA            ","7:44    ","+08:00:00","NORTH","5.54  ","EAST","118.04","+1","     1303"
"SUNDSVALL           ","SWEDEN              ","9:48    ","+01:00:00","NORTH","62.32 ","EAST","17.27 ","-1","     1304"
"SANTANDER           ","SPAIN               ","44:40   ","+01:00:00","NORTH","43.26 ","WEST","3.50  ","+1","     1305"
"SIDNEY              ","MONTANA             ","3:12    ","-07:00:00","NORTH","47.42 ","WEST","104.12","+1","     1306"
"SEBHA               ","LIBYA               ","62:8    ","+02:00:00","NORTH","27.1  ","EAST","14.28 ","+1","     1307"
"SEOUL               ","SOUTH KOREA         ","32:48   ","+09:00:00","NORTH","37.33 ","EAST","126.48","+1","     1308"
"SELMA               ","ALABAMA             ","12:4    ","-06:00:00","NORTH","32.21 ","WEST","86.59 ","+1","     1309"
"MAHE ISLAND         ","SC                  ","77:56   ","-05:00:00","SOUTH","4.40  ","EAST","55.31 ","+1","     1310"
"SFAX                ","TUNISIA             ","17:12   ","+01:00:00","NORTH","34.43 ","EAST","10.42 ","+1","     1311"
"SANFORD             ","FLORIDA             ","24:56   ","-05:00:00","NORTH","28.47 ","WEST","81.14 ","-1","     1312"
"SONDRE STROMFJORD   ","GL                  ","22:52   ","-03:00:00","NORTH","67.1  ","WEST","50.43 ","-1","     1313"
"SAN FRANCISCO       ","CA                  ","9:28    ","-08:00:00","NORTH","37.37 ","WEST","122.22","-1","     1314"
"SPRINGFIELD         ","MO                  ","13:32   ","-06:00:00","NORTH","37.14 ","WEST","93.23 ","-1","     1315"
"HO CHI MINH         ","                    ","6:36    ","+07:00:00","NORTH","10.49 ","EAST","106.39","-1","     1316"
"SUGAR LAND          ","TEXAS               ","22:40   ","-06:00:00","NORTH","29.38 ","WEST","95.40 ","-1","     1317"
"ST GEORGE           ","UTAH                ","34:24   ","-07:00:00","NORTH","37.6  ","WEST","113.36","-1","     1318"
"SHANGHAI            ","CHINA               ","5:20    ","+08:00:00","NORTH","31.12 ","EAST","121.20","-1","     1319"
"STAUNTON            ","VIRGINIA            ","15:36   ","-05:00:00","NORTH","38.16 ","WEST","78.54 ","-1","     1320"
"SHENYANG            ","CHINA               ","13:48   ","+08:00:00","NORTH","41.48 ","EAST","123.27","-1","     1321"
"SHIMOJISHIMA        ","JAPAN               ","39:24   ","+09:00:00","NORTH","24.49 ","EAST","125.09","+1","     1322"
"SHARJAH             ","UAE                 ","18:24   ","+04:00:00","NORTH","25.21 ","EAST","55.24 ","+1","     1323"
"SHELTON             ","WASHINGTON          ","12:32   ","-08:00:00","NORTH","47.14 ","WEST","123.08","-1","     1324"
"SHERIDAN            ","WYOMING             ","7:56    ","-07:00:00","NORTH","44.46 ","WEST","106.59","-1","     1325"
"SHARURAH            ","SAUDIA ARABIA       ","8:24    ","+03:00:00","NORTH","17.25 ","EAST","47.06 ","-1","     1326"
"SAL                 ","CAPE VERDE          ","31:48   ","-01:00:00","NORTH","16.45 ","WEST","22.57 ","-1","     1327"
"SIDI IFNI           ","MOROCCO             ","40:44   "," 00:00:00","NORTH","29.22 ","WEST","10.11 ","-1","     1328"
"SINGAPORE           ","SINGAPORE           ","64:4    ","+08:00:00","NORTH","1.21  ","EAST","103.59","+1","     1329"
"SITKA               ","ALASKA              ","1:28    ","-09:00:00","NORTH","57.3  ","WEST","135.22","-1","     1330"
"MONTAGUE            ","CALIFORNIA          ","9:52    ","-08:00:00","NORTH","41.47 ","WEST","122.28","-1","     1331"
"SAN JOSE            ","CALIFORNIA          ","7:44    ","-08:00:00","NORTH","37.22 ","WEST","121.56","-1","     1332"
"SAO JOSE            ","D                   ","3:28    ","-03:00:00","SOUTH","23.14 ","WEST","45.52 ","-1","     1333"
"ST JOHNS            ","ARIZONA             ","17:32   ","-07:00:00","NORTH","34.31 ","WEST","109.23","-1","     1334"
"THESSALONIKI        ","GREECE              ","28:8    ","+02:00:00","NORTH","40.31 ","EAST","22.58 ","+1","     1335"
"SOKOTO              ","NIGERIA             ","39:0    ","+01:00:00","NORTH","13.0  ","EAST","5.15  ","+1","     1336"
"SKRYDSTRUP          ","DENMARK             ","22:56   ","+01:00:00","NORTH","55.13 ","EAST","9.16  ","+1","     1337"
"SALTA               ","ARGENTINA           ","81:52   ","-03:00:00","SOUTH","24.51 ","WEST","65.28 ","-1","     1338"
"SALT LAKE CITY      ","                    ","27:52   ","-07:00:00","NORTH","40.47 ","WEST","111.58","-1","     1339"
"SALEM               ","OREGON              ","12:0    ","-08:00:00","NORTH","44.55 ","WEST","123.00","-1","     1340"
"SARANAC LAKE        ","NY                  ","3:12    ","-05:00:00","NORTH","44.23 ","WEST","74.12 ","+1","     1341"
"SALALAH             ","OMAN                ","23:36   ","+04:00:00","NORTH","17.2  ","EAST","54.06 ","+1","     1342"
"SALINA              ","KANSAS              ","30:36   ","-06:00:00","NORTH","38.47 ","WEST","97.39 ","-1","     1343"
"SAO LUIZ            ","BRAZIL              ","3:4     ","-03:00:00","SOUTH","2.35  ","WEST","44.14 ","+1","     1344"
"SOMERSET            ","KENTUCKY            ","38:28   ","-05:00:00","NORTH","37.3  ","WEST","84.37 ","-1","     1345"
"SAMOS               ","GREECE              ","12:20   ","+02:00:00","NORTH","37.41 ","EAST","26.55 ","+1","     1346"
"SALMON              ","IDAHO               ","35:32   ","-07:00:00","NORTH","45.7  ","WEST","113.53","-1","     1347"
"SANTA MONICA        ","CA                  ","6:12    ","-08:00:00","NORTH","34.1  ","WEST","118.27","+1","     1348"
"ORANGE COUNTY       ","CA                  ","8:32    ","-08:00:00","NORTH","33.41 ","WEST","117.52","+1","     1349"
"SHANNON             ","IRELAND             ","35:40   "," 00:00:00","NORTH","52.42 ","WEST","8.55  ","-1","     1350"
"ST NAZAIRE          ","FRANCE              ","51:16   ","+01:00:00","NORTH","47.17 ","WEST","2.11  ","+1","     1351"
"SALINAS             ","CALIFORNIA          ","6:24    ","-08:00:00","NORTH","36.40 ","WEST","121.36","-1","     1352"
"SOFIA               ","BULGARIA            ","26:24   ","+02:00:00","NORTH","42.42 ","EAST","23.24 ","+1","     1353"
"PINEHURST           ","NC                  ","18:20   ","-05:00:00","NORTH","35.11 ","WEST","79.35 ","-1","     1354"
"SHOW LOW            ","ARIZONA             ","20:0    ","-07:00:00","NORTH","34.16 ","WEST","110.00","-1","     1355"
"SPARTANBURG         ","SC                  ","27:48   ","-05:00:00","NORTH","34.55 ","WEST","81.57 ","-1","     1356"
"SPEARFISH           ","SD                  ","4:52    ","-07:00:00","NORTH","44.29 ","WEST","103.47","+1","     1357"
"WICHITA FALLS       ","TEXAS               ","34:0    ","-06:00:00","NORTH","33.59 ","WEST","98.30 ","-1","     1358"
"SPENCER             ","IOWA                ","20:48   ","-06:00:00","NORTH","43.10 ","WEST","95.12 ","-1","     1359"
"STERLING            ","ILLINOIS            ","1:16    ","-06:00:00","NORTH","41.44 ","WEST","89.41 ","+1","     1360"
"SARASOTA            ","FLORIDA             ","30:12   ","-05:00:00","NORTH","27.24 ","WEST","82.33 ","-1","     1361"
"SANTA CRUZ          ","BOLIVIA             ","12:40   ","-04:00:00","SOUTH","17.48 ","WEST","63.10 ","-1","     1362"
"SALVADOR            ","BRAZIL              ","26:40   ","-03:00:00","SOUTH","12.55 ","WEST","38.20 ","+1","     1363"
"SUMTER              ","SC                  ","21:52   ","-05:00:00","NORTH","33.58 ","WEST","80.28 ","-1","     1364"
"ST CLOUD            ","MINNESOTA           ","16:44   ","-06:00:00","NORTH","45.35 ","WEST","94.11 ","-1","     1365"
"STEVENS POINT       ","WI                  ","1:52    ","-06:00:00","NORTH","44.33 ","WEST","89.32 ","+1","     1366"
"ST JOSEPH           ","MISSOURI            ","19:40   ","-06:00:00","NORTH","39.47 ","WEST","94.55 ","-1","     1367"
"SANTAREM            ","BRAZIL              ","38:48   ","-03:00:00","SOUTH","2.27  ","WEST","54.42 ","-1","     1368"
"STANSTED            ","UK                  ","0:56    "," 00:00:00","NORTH","51.53 ","EAST","0.14  ","-1","     1369"
"STUTTGART           ","GERMANY             ","23:8    ","+01:00:00","NORTH","48.41 ","EAST","9.13  ","+1","     1370"
"STUART              ","FLORIDA             ","20:52   ","-05:00:00","NORTH","27.11 ","WEST","80.13 ","-1","     1371"
"SURABAYA            ","INDONESIA           ","30:52   ","+07:00:00","SOUTH","7.13  ","EAST","112.43","-1","     1372"
"STURGEON BAY        ","WI                  ","10:20   ","-06:00:00","NORTH","44.51 ","WEST","87.25 ","+1","     1373"
"LAMEZIA-TERME       ","ITALY               ","4:56    ","+01:00:00","NORTH","38.55 ","EAST","16.14 ","-1","     1374"
"FAIRFIELD           ","CA                  ","7:44    ","-08:00:00","NORTH","38.16 ","WEST","121.56","-1","     1375"
"SIOUX CITY          ","IOWA                ","25:32   ","-06:00:00","NORTH","42.24 ","WEST","96.23 ","-1","     1376"
"SILVER CITY         ","NM                  ","12:36   ","-07:00:00","NORTH","32.38 ","WEST","108.09","-1","     1377"
"STAVANGER           ","NORWAY              ","37:28   ","+01:00:00","NORTH","58.53 ","EAST","5.38  ","+1","     1378"
"SAVONLINNA          ","FINLAND             ","4:12    ","+02:00:00","NORTH","61.57 ","EAST","28.57 ","+1","     1379"
"SEVILLE             ","SPAIN               ","36:24   ","+01:00:00","NORTH","37.25 ","WEST","5.54  ","+1","     1380"
"NEWBURGH            ","NEW YORK            ","3:36    ","-05:00:00","NORTH","41.30 ","WEST","74.06 ","+1","     1381"
"STILLWATER          ","OKLAHOMA            ","28:20   ","-06:00:00","NORTH","36.10 ","WEST","97.05 ","-1","     1382"
"STRASBOURG          ","FRANCE              ","29:28   ","+01:00:00","NORTH","48.32 ","EAST","7.38  ","+1","     1383"
"BERLIN              ","GERMANY             ","5:56    ","+01:00:00","NORTH","52.30 ","EAST","13.31 ","+1","     1384"
"SHEMYA              ","ALASKA              ","156:20  ","-09:00:00","NORTH","52.43 ","EAST","174.05","-1","     1385"
"SYDNEY              ","AUSTRALIA           ","4:44    ","+10:00:00","SOUTH","33.57 ","EAST","151.11","-1","     1386"
"SYRACUSE            ","NEW YORK            ","4:24    ","-05:00:00","NORTH","43.7  ","WEST","76.06 ","-1","     1387"
"SHIRAZ              ","IRAN                ","30:20   ","+03:00:00","NORTH","29.32 ","EAST","52.35 ","-1","     1388"
"SALZBURG            ","AUSTRIA             ","8:0     ","+01:00:00","NORTH","47.48 ","EAST","13.00 ","+1","     1389"
"WARRENSBURG         ","MO                  ","14:12   ","-06:00:00","NORTH","38.44 ","WEST","93.33 ","-1","     1390"
"TRINIDAD            ","COLORADO            ","2:40    ","-07:00:00","NORTH","37.16 ","WEST","104.20","+1","     1391"
"TAEGU               ","SOUTH KOREA         ","25:20   ","+09:00:00","NORTH","35.53 ","EAST","128.40","+1","     1392"
"TAIZ                ","YEMEN               ","3:28    ","+03:00:00","NORTH","13.41 ","EAST","44.08 ","+1","     1393"
"FORT LEONARD WOOD   ","                    ","8:32    ","-06:00:00","NORTH","37.44 ","WEST","92.08 ","-1","     1394"
"STATESBORO          ","GEORGIA             ","26:56   ","-05:00:00","NORTH","32.29 ","WEST","81.44 ","-1","     1395"
"TABATINGA           ","BRAZIL              ","99:44   ","-03:00:00","SOUTH","4.14  ","WEST","69.56 ","-1","     1396"
"TABRIZ              ","IRAN                ","5:0     ","+03:00:00","NORTH","38.8  ","EAST","46.15 ","-1","     1397"
"TREASURE CAY        ","BAHAMAS             ","110:32  ","+07:00:00","NORTH","26.44 ","WEST","77.22 ","+1","     1398"
"TUCUMCARI           ","NM                  ","5:36    ","-07:00:00","NORTH","35.11 ","WEST","103.36","+1","     1399"
"TULCEA              ","ROMANIA             ","4:48    ","+02:00:00","NORTH","45.10 ","EAST","28.48 ","+1","     1400"
"TENERIFE            ","SPAIN               ","5:48    ","+01:00:00","NORTH","28.16 ","WEST","16.27 ","-1","     1401"
"TUSCALOOSA          ","ALABAMA             ","9:32    ","-06:00:00","NORTH","33.13 ","WEST","87.37 ","+1","     1402"
"TACNA               ","PERU                ","18:52   ","-05:00:00","SOUTH","18.4  ","WEST","70.17 ","+1","     1403"
"TRUTH OR CONSEQ.    ","                    ","9:4     ","-07:00:00","NORTH","33.14 ","WEST","107.16","-1","     1404"
"TETERBORO           ","NJ                  ","3:44    ","-05:00:00","NORTH","40.51 ","WEST","74.04 ","+1","     1405"
"TERESINA            ","BRAZIL              ","8:44    ","-03:00:00","SOUTH","5.4   ","WEST","42.49 ","+1","     1406"
"TEHERAN             ","IRAN                ","25:16   ","+03:00:00","NORTH","35.41 ","EAST","51.19 ","-1","     1407"
"THULE               ","GREENLAND           ","94:48   ","-03:00:00","NORTH","76.32 ","WEST","68.42 ","-1","     1408"
"TIRANA              ","ALBANIA             ","18:52   ","+01:00:00","NORTH","41.25 ","EAST","19.43 ","-1","     1409"
"TAIF                ","SAUDIA ARABIA       ","17:48   ","+03:00:00","NORTH","21.29 ","EAST","40.33 ","+1","     1410"
"TRIPOLI             ","LIBYA               ","67:20   ","+02:00:00","NORTH","32.40 ","EAST","13.10 ","+1","     1411"
"TAKHLI              ","THAILAND            ","18:48   ","+07:00:00","NORTH","15.17 ","EAST","100.18","+1","     1412"
"TURKU               ","FINLAND             ","30:56   ","+02:00:00","NORTH","60.31 ","EAST","22.16 ","+1","     1413"
"TALLAHASSEE         ","FLORIDA             ","37:24   ","-05:00:00","NORTH","30.24 ","WEST","84.21 ","-1","     1414"
"TILIMSEN            ","ALGERIA             ","54:8    ","+01:00:00","NORTH","35.1  ","WEST","1.28  ","+1","     1415"
"TOULON              ","FRANCE              ","35:40   ","+01:00:00","NORTH","45.5  ","EAST","6.05  ","+1","     1416"
"TOULOUSE            ","FRANCE              ","54:32   ","+01:00:00","NORTH","43.38 ","EAST","1.22  ","+1","     1417"
"JAFFA               ","PALSTINE            ","19:32   ","+02:00:00","NORTH","32.1  ","EAST","34.53 ","-1","     1418"
"TAMATAVE            ","MADAGASCAR          ","17:36   ","+03:00:00","SOUTH","18.7  ","EAST","49.24 ","-1","     1419"
"TAMPERE             ","FINLAND             ","25:4    ","+02:00:00","NORTH","61.28 ","EAST","23.44 ","+1","     1420"
"TAMANRASSET         ","ALGERIA             ","38:8    ","+01:00:00","NORTH","22.49 ","EAST","5.28  ","+1","     1421"
"TANGIER             ","MOROCCO             ","23:40   "," 00:00:00","NORTH","35.44 ","WEST","5.55  ","-1","     1422"
"TAINAN              ","TAIWAN              ","0:48    ","+08:00:00","NORTH","22.57 ","EAST","120.12","-1","     1423"
"TORRANCE            ","CALIFORNIA          ","6:40    ","-08:00:00","NORTH","33.48 ","WEST","118.20","+1","     1424"
"TOZEUR              ","TUNISIA             ","27:36   ","+01:00:00","NORTH","33.56 ","EAST","8.06  ","+1","     1425"
"TOLEDO              ","OHIO                ","35:12   ","-05:00:00","NORTH","41.35 ","WEST","83.48 ","-1","     1426"
"TROMSO              ","NORWAY              ","15:40   ","+01:00:00","NORTH","69.41 ","EAST","18.55 ","-1","     1427"
"TAIPEI              ","TAIWAN              ","4:52    ","+08:00:00","NORTH","25.5  ","EAST","121.13","-1","     1428"
"TONOPAH             ","NEVADA              ","11:40   ","-08:00:00","NORTH","38.3  ","WEST","117.05","+1","     1429"
"TEMPLE              ","TEXAS               ","29:40   ","-06:00:00","NORTH","31.9  ","WEST","97.25 ","-1","     1430"
"TRAPANI             ","ITALY               ","10:4    ","+01:00:00","NORTH","37.55 ","EAST","12.29 ","+1","     1431"
"TRONDHEIM           ","NORWAY              ","16:16   ","+01:00:00","NORTH","63.28 ","EAST","10.56 ","+1","     1432"
"SANDEFJORD          ","NORWAY              ","18:56   ","+01:00:00","NORTH","59.11 ","EAST","10.16 ","+1","     1433"
"THERMAL             ","CALIFORNIA          ","15:20   ","-08:00:00","NORTH","33.38 ","WEST","116.10","+1","     1434"
"TURIN               ","ITALY               ","29:24   ","+01:00:00","NORTH","45.12 ","EAST","7.39  ","+1","     1435"
"TRIESTE             ","ITALY               ","6:8     ","+01:00:00","NORTH","45.50 ","EAST","13.28 ","+1","     1436"
"TRUJILLO            ","PERU                ","16:28   ","-05:00:00","SOUTH","8.5   ","WEST","79.07 ","-1","     1437"
"TRIVANDRUM          ","INDIA               ","42:20   ","+05:50:00","NORTH","8.29  ","EAST","76.55 ","+1","     1438"
"TARAWA              ","KIRIBATI            ","28:12   ","+12:00:00","NORTH","1.22  ","EAST","172.57","+1","     1439"
"TIANJIN             ","CHINA               ","10:36   ","+08:00:00","NORTH","39.7  ","EAST","117.21","+1","     1440"
"TIMISOARA           ","ROMANIA             ","34:40   ","+02:00:00","NORTH","45.49 ","EAST","21.20 ","+1","     1441"
"TOWNSVILLE          ","AUSTRALIA           ","12:40   ","+10:00:00","SOUTH","19.15 ","EAST","146.50","+1","     1442"
"TROUTDALE           ","OREGON              ","9:36    ","-08:00:00","NORTH","45.33 ","WEST","122.24","-1","     1443"
"TRENTON             ","NEW JERSEY          ","0:44    ","-05:00:00","NORTH","40.17 ","WEST","74.49 ","+1","     1444"
"TAITUNG             ","TAIWAN              ","4:44    ","+08:00:00","NORTH","22.48 ","EAST","121.11","-1","     1445"
"TUCUMAN             ","ARGENTINA           ","80:48   ","-03:00:00","SOUTH","26.50 ","WEST","65.12 ","-1","     1446"
"TOURS               ","FRANCE              ","57:4    ","+01:00:00","NORTH","47.26 ","EAST","0.44  ","+1","     1447"
"TULLAHOMA           ","TENNESSEE           ","15:0    ","-06:00:00","NORTH","35.23 ","WEST","86.15 ","+1","     1448"
"TURAIF              ","SAUDIA ARABIA       ","25:4    ","+03:00:00","NORTH","31.42 ","EAST","38.44 ","+1","     1449"
"TULSA               ","OKLAHOMA            ","23:32   ","-06:00:00","NORTH","36.12 ","WEST","95.53 ","-1","     1450"
"TUNIS               ","TUNISIA             ","19:4    ","+01:00:00","NORTH","36.51 ","EAST","10.14 ","+1","     1451"
"TUPELO              ","MISSISSIPPI         ","4:56    ","-06:00:00","NORTH","34.16 ","WEST","88.46 ","+1","     1452"
"TUCURUI             ","BRAZIL              ","18:52   ","-03:00:00","SOUTH","3.46  ","WEST","49.43 ","-1","     1453"
"TABUK               ","SAUDIA ARABIA       ","33:28   ","+03:00:00","NORTH","28.22 ","EAST","36.38 ","+1","     1454"
"TRAVERSE CITY       ","MI                  ","42:20   ","-05:00:00","NORTH","44.44 ","WEST","85.35 ","-1","     1455"
"THIEF RIVER FALLS   ","                    ","24:44   ","-06:00:00","NORTH","48.4  ","WEST","96.11 ","-1","     1456"
"THOMASVILLE         ","GEORGIA             ","35:32   ","-05:00:00","NORTH","30.54 ","WEST","83.53 ","-1","     1457"
"LAKE TAHOE          ","CA                  ","35:32   ","-08:00:00","NORTH","38.54 ","WEST","119.60","-1","     1458"
"TWIN FALLS          ","IDAHO               ","37:56   ","-07:00:00","NORTH","42.29 ","WEST","114.29","-1","     1459"
"TEXARKANA           ","ARKANSAS            ","15:56   ","-06:00:00","NORTH","33.27 ","WEST","93.59 ","-1","     1460"
"TALARA              ","PERU                ","25:0    ","-05:00:00","SOUTH","4.34  ","WEST","81.15 ","-1","     1461"
"TAIYUAN             ","CHINA               ","29:48   ","+08:00:00","NORTH","37.50 ","EAST","112.33","+1","     1462"
"TYLER               ","TEXAS               ","21:36   ","-06:00:00","NORTH","32.21 ","WEST","95.24 ","-1","     1463"
"KNOXVILLE           ","TENNESSEE           ","36:0    ","-05:00:00","NORTH","35.49 ","WEST","83.60 ","-1","     1464"
"SAN JUAN            ","ARGENTINA           ","93:40   ","-03:00:00","SOUTH","31.34 ","WEST","68.25 ","-1","     1465"
"UBE                 ","JAPAN               ","14:56   ","+09:00:00","NORTH","33.56 ","EAST","131.16","+1","     1466"
"UTICA               ","NEW YORK            ","1:32    ","-05:00:00","NORTH","43.8  ","WEST","75.23 ","-1","     1467"
"WAUKESHA            ","WISCONSIN           ","7:4     ","-06:00:00","NORTH","43.2  ","WEST","88.14 ","+1","     1468"
"WAUKEGAN            ","ILLINOIS            ","8:32    ","-06:00:00","NORTH","42.25 ","WEST","87.52 ","+1","     1469"
"UPPER HEYFORD       ","UK                  ","5:0     "," 00:00:00","NORTH","51.56 ","WEST","1.15  ","-1","     1470"
"QUINCY              ","ILLINOIS            ","4:48    ","-06:00:00","NORTH","39.57 ","WEST","91.12 ","-1","     1471"
"QUITO               ","ECUADOR             ","13:56   ","-05:00:00","SOUTH","0.8   ","WEST","78.29 ","-1","     1472"
"UKIAH               ","CALIFORNIA          ","12:48   ","-08:00:00","NORTH","39.8  ","WEST","123.12","-1","     1473"
"UMEA                ","SWEDEN              ","21:8    ","+01:00:00","NORTH","63.48 ","EAST","20.17 ","-1","     1474"
"UNIVERSITY          ","MS                  ","1:52    ","-06:00:00","NORTH","34.23 ","WEST","89.32 ","+1","     1475"
"UJUNG PANDANG       ","ID                  ","58:12   ","-07:00:00","SOUTH","5.4   ","EAST","119.33","-1","     1476"
"UDON THANI          ","THAILAND            ","8:48    ","+07:00:00","NORTH","17.23 ","EAST","102.48","+1","     1477"
"UPINGTON            ","ZA                  ","35:0    ","+02:00:00","SOUTH","28.24 ","EAST","21.15 ","+1","     1478"
"UTAPAO              ","THAILAND            ","15:56   ","+07:00:00","NORTH","12.41 ","EAST","101.01","+1","     1479"
"VAASA               ","FINLAND             ","32:56   ","+02:00:00","NORTH","63.3  ","EAST","21.46 ","+1","     1480"
"VALDOSTA            ","GEORGIA             ","32:48   ","-05:00:00","NORTH","30.58 ","WEST","83.12 ","-1","     1481"
"VALENCE             ","FRANCE              ","40:8    ","+01:00:00","NORTH","44.55 ","EAST","4.58  ","+1","     1482"
"VAN                 ","TURKEY              ","6:40    ","+03:00:00","NORTH","38.28 ","EAST","43.20 ","+1","     1483"
"VARNA               ","BULGARIA            ","8:40    ","+02:00:00","NORTH","43.14 ","EAST","27.50 ","+1","     1484"
"SIVAS               ","TURKEY              ","32:24   ","+03:00:00","NORTH","39.49 ","EAST","36.54 ","+1","     1485"
"LOMPOC              ","CALIFORNIA          ","2:20    ","-08:00:00","NORTH","34.44 ","WEST","120.35","-1","     1486"
"VISBY               ","SWEDEN              ","13:24   ","+01:00:00","NORTH","57.40 ","EAST","18.21 ","-1","     1487"
"VENICE              ","ITALY               ","10:36   ","+01:00:00","NORTH","45.30 ","EAST","12.21 ","+1","     1488"
"VICTORIA            ","TEXAS               ","27:40   ","-06:00:00","NORTH","28.51 ","WEST","96.55 ","-1","     1489"
"VICTORVILLE         ","CA                  ","10:28   ","-08:00:00","NORTH","34.35 ","WEST","117.23","+1","     1490"
"VIDALIA             ","GEORGIA             ","29:28   ","-05:00:00","NORTH","32.12 ","WEST","82.22 ","-1","     1491"
"VIEDMA              ","ARGENTINA           ","72:4    ","-03:00:00","SOUTH","40.51 ","WEST","63.01 ","-1","     1492"
"VALDEZ              ","ALASKA              ","44:56   ","-09:00:00","NORTH","61.8  ","WEST","146.14","-1","     1493"
"VERNAL              ","UTAH                ","18:4    ","-07:00:00","NORTH","40.26 ","WEST","109.31","-1","     1494"
"VICTORIA FALLS      ","ZW                  ","16:40   ","+02:00:00","SOUTH","18.6  ","EAST","25.50 ","+1","     1495"
"VIGO                ","SPAIN               ","25:28   ","+01:00:00","NORTH","42.14 ","WEST","8.38  ","+1","     1496"
"VICHY               ","FRANCE              ","46:20   ","+01:00:00","NORTH","46.10 ","EAST","3.25  ","+1","     1497"
"VIENNA              ","AUSTRIA             ","6:16    ","+01:00:00","NORTH","48.7  ","EAST","16.34 ","-1","     1498"
"DAKHLA              ","MOROCCO             ","63:44   "," 00:00:00","NORTH","23.43 ","WEST","15.56 ","-1","     1499"
"VISALIA             ","CALIFORNIA          ","2:24    ","-08:00:00","NORTH","36.19 ","WEST","119.24","+1","     1500"
"VITORIA             ","SPAIN               ","49:8    ","+01:00:00","NORTH","42.53 ","WEST","2.43  ","+1","     1501"
"MOSCOW              ","USSR                ","30:56   ","+03:00:00","NORTH","55.35 ","EAST","37.16 ","+1","     1502"
"VICKSBURG           ","MS                  ","3:44    ","-06:00:00","NORTH","32.14 ","WEST","90.56 ","-1","     1503"
"VALENCIA            ","SPAIN               ","58:4    ","+01:00:00","NORTH","39.29 ","WEST","0.29  ","+1","     1504"
"VALLADOLID          ","SPAIN               ","40:36   ","+01:00:00","NORTH","41.42 ","WEST","4.51  ","+1","     1505"
"VILNIUS             ","LITHUANIA           ","18:52   ","+02:00:00","NORTH","54.38 ","EAST","25.17 ","+1","     1506"
"CAMP DOUGLAS        ","WI                  ","1:4     ","-06:00:00","NORTH","43.56 ","WEST","90.16 ","-1","     1507"
"VALPARAISO          ","FLORIDA             ","47:20   ","-05:00:00","NORTH","30.24 ","WEST","86.50 ","-1","     1508"
"VARADERO            ","CUBA                ","25:12   ","-05:00:00","NORTH","23.8  ","WEST","81.18 ","-1","     1509"
"VERO BEACH          ","FLORIDA             ","21:40   ","-05:00:00","NORTH","27.39 ","WEST","80.25 ","-1","     1510"
"VARKAUS             ","FINLAND             ","8:32    ","+02:00:00","NORTH","62.10 ","EAST","27.52 ","+1","     1511"
"VERONA              ","ITALY               ","16:16   ","+01:00:00","NORTH","45.28 ","EAST","10.56 ","+1","     1512"
"VASTERAS            ","SWEDEN              ","6:32    ","+01:00:00","NORTH","59.35 ","EAST","16.38 ","-1","     1513"
"VIENTIANE           ","LAOS                ","9:44    ","+07:00:00","NORTH","17.59 ","EAST","102.34","+1","     1514"
"VALENTINE           ","NEBRASKA            ","42:12   ","-06:00:00","NORTH","42.51 ","WEST","100.33","-1","     1515"
"CHINCOTEAGUE        ","VA                  ","1:52    ","-05:00:00","NORTH","37.56 ","WEST","75.28 ","-1","     1516"
"WARSAW              ","POLAND              ","23:52   ","+01:00:00","NORTH","52.10 ","EAST","20.58 ","-1","     1517"
"WINDHOEK            ","NAMIBIA             ","50:8    ","+02:00:00","SOUTH","22.29 ","EAST","17.28 ","+1","     1518"
"WELKOM              ","SOUTH AFRICA        ","13:20   ","+02:00:00","SOUTH","27.60 ","EAST","26.40 ","+1","     1519"
"WILDENRATH          ","GERMANY             ","35:8    ","+01:00:00","NORTH","51.7  ","EAST","6.13  ","+1","     1520"
"WELLINGTON          ","NZ                  ","20:48   ","+12:00:00","SOUTH","41.19 ","EAST","174.48","+1","     1521"
"WALLIS ISLAND       ","WF                  ","15:20   ","+12:00:00","SOUTH","13.14 ","WEST","176.10","+1","     1522"
"WILLOWS             ","CALIFORNIA          ","8:52    ","-08:00:00","NORTH","39.31 ","WEST","122.13","-1","     1523"
"WINNEMUCCA          ","NEVADA              ","8:48    ","-08:00:00","NORTH","40.54 ","WEST","117.48","+1","     1524"
"NAWABSHAH           ","PAKISTAN            ","26:24   ","+05:00:00","NORTH","26.13 ","EAST","68.24 ","+1","     1525"
"FORT DIX            ","NEW                 ","1:36    ","-05:00:00","NORTH","40.1  ","WEST","74.36 ","+1","     1526"
"WORLAND             ","WYOMING             ","11:48   ","-07:00:00","NORTH","43.58 ","WEST","107.57","-1","     1527"
"WESTERLY            ","RI                  ","12:48   ","-05:00:00","NORTH","41.21 ","WEST","71.48 ","+1","     1528"
"WEST END            ","BAHAMAS             ","15:56   ","-05:00:00","NORTH","26.41 ","WEST","78.59 ","-1","     1529"
"WATSONVILLE         ","CA                  ","7:8     ","-08:00:00","NORTH","36.56 ","WEST","121.47","-1","     1530"
"WATERVILLE          ","MAINE               ","21:16   ","-05:00:00","NORTH","44.32 ","WEST","69.41 ","+1","     1531"
"CAPE MAY            ","NEW                 ","0:20    ","-05:00:00","NORTH","39.0  ","WEST","74.55 ","+1","     1532"
